text,signature,signature_id,category,severity,proto,app_proto,src_ip,src_port,dest_ip,dest_port,hostname,uri,timestamp,source,count,date
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60642,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60642,,,2018-03-24T06:22:45.105122-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60643,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60643,,,2018-03-24T11:13:04.420247-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60644,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60644,,,2018-03-24T02:12:03.164929-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60651,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60651,,,2018-03-23T23:00:04.421580-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60653,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60653,,,2018-03-24T14:29:15.114891-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60655,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60655,,,2018-03-24T12:28:45.110426-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60674,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60674,,,2018-03-23T20:07:03.163427-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60681,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60681,,,2018-03-24T10:27:15.115306-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60688,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60688,,,2018-03-24T08:19:33.155750-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60695,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60695,,,2018-03-24T18:34:11.384873-0600,wrccdc-2018,1,2018-03-25
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60703,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60703,,,2018-03-23T22:17:11.380024-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60705,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60705,,,2018-03-24T09:11:34.417310-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60743,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60743,,,2018-03-23T22:14:15.109270-0600,wrccdc-2018,3,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60747,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60747,,,2018-03-24T00:16:15.111680-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60753,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60753,,,2018-03-24T12:32:11.379112-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60757,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60757,,,2018-03-24T16:33:11.382983-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60760,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60760,,,2018-03-24T13:15:10.059379-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60766,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60766,,,2018-03-23T20:16:11.381493-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60776,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60776,,,2018-03-24T10:30:41.384818-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60778,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60778,,,2018-03-24T01:02:34.423233-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60787,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60787,,,2018-03-24T03:04:34.424224-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60791,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60791,,,2018-03-24T04:23:41.384702-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60799,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60799,,,2018-03-24T08:20:03.156894-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60803,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.208,110,10.0.0.111,60803,,,2018-03-24T16:27:28.182828-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60814,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60814,,,2018-03-24T18:34:41.384572-0600,wrccdc-2018,1,2018-03-25
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60821,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60821,,,2018-03-23T22:17:41.380238-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60822,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60822,,,2018-03-24T04:15:03.162997-0600,wrccdc-2018,3,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60831,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60831,,,2018-03-23T18:58:04.431030-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60846,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60846,,,2018-03-24T02:21:41.383083-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60847,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60847,,,2018-03-24T18:26:03.164899-0600,wrccdc-2018,1,2018-03-25
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60857,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60857,,,2018-03-24T07:10:04.415935-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60878,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60878,,,2018-03-23T23:01:04.421561-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60896,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60896,,,2018-03-24T16:30:45.113273-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60899,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60899,,,2018-03-24T15:16:04.423027-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60904,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60904,,,2018-03-24T04:24:11.383709-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60906,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60906,,,2018-03-24T10:22:33.166051-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60919,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.208,110,10.0.0.111,60919,,,2018-03-24T16:27:58.190453-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60920,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60920,,,2018-03-24T08:26:15.105687-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60928,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60928,,,2018-03-24T18:35:11.384764-0600,wrccdc-2018,1,2018-03-25
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60934,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60934,,,2018-03-24T09:12:34.415078-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60948,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60948,,,2018-03-24T06:27:11.374279-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60962,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60962,,,2018-03-24T18:26:33.165088-0600,wrccdc-2018,1,2018-03-25
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60964,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.5.208,110,10.0.0.111,60964,,,2018-03-24T02:22:11.382873-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60968,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60968,,,2018-03-23T22:09:33.161019-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60974,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60974,,,2018-03-24T00:11:33.161582-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60980,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.208,110,10.0.0.111,60980,,,2018-03-24T11:14:34.419839-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60985,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.208,110,10.0.0.111,60985,,,2018-03-23T18:12:45.115954-0600,wrccdc-2018,3,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60991,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60991,,,2018-03-24T06:18:33.154348-0600,wrccdc-2018,2,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 60995,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.1.208,110,10.0.0.111,60995,,,2018-03-24T02:13:33.162807-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 62670,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.100,5902,10.128.0.252,62670,,,2018-03-23T13:59:42.492204-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP no server welcome message | Generic Protocol Command Decode | smtp | 63542,SURICATA SMTP no server welcome message,2220006,Generic Protocol Command Decode,3,TCP,smtp,10.47.43.27,25,10.128.0.238,63542,,,2018-03-24T14:54:01.968441-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 11068,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.8.100,25,10.128.0.223,11068,,,2018-03-23T19:41:15.033327-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 13774,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.8.100,25,10.197.105.15,13774,,,2018-03-23T18:15:50.945802-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 13918,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.100,25,10.128.0.231,13918,,,2018-03-24T15:55:01.335198-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 14043,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.208,25,10.197.105.15,14043,,,2018-03-23T18:15:37.589720-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 16586,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.100,25,10.220.115.1,16586,,,2018-03-23T18:45:01.479403-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 17316,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.100,25,10.128.0.247,17316,,,2018-03-23T18:51:29.843428-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 17397,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.21.55,25,10.225.66.77,17397,,,2018-03-23T18:51:04.505524-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 17635,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.208,587,10.237.30.78,17635,,,2018-03-23T18:30:17.191323-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 20919,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.8.100,25,10.128.0.223,20919,,,2018-03-23T20:58:26.915692-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 21037,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.8.100,25,10.128.0.223,21037,,,2018-03-23T20:58:30.240090-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 32780,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.24.55,25,10.128.0.235,32780,,,2018-03-24T13:08:12.507295-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33007,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.189.196.244,33007,,,2018-03-24T16:00:52.922457-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33016,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.45.10,587,10.128.0.241,33016,,,2018-03-24T16:39:02.968742-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33020,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.45.10,587,10.128.0.241,33020,,,2018-03-24T16:39:03.074563-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33118,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.44.10,587,10.128.0.205,33118,,,2018-03-24T14:41:27.838730-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33483,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.182.162.42,33483,,,2018-03-24T15:48:03.923853-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 33647,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.44.10,587,10.187.167.217,33647,,,2018-03-24T16:29:02.580694-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34017,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.28.55,25,10.241.111.81,34017,,,2018-03-23T17:04:59.764351-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34043,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.24.55,25,10.218.198.194,34043,,,2018-03-23T17:13:22.714237-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34101,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.26.55,25,10.218.198.194,34101,,,2018-03-23T17:35:20.009634-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34209,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.24.55,25,10.187.167.217,34209,,,2018-03-24T16:29:57.372974-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34449,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.142,25,10.175.154.194,34449,,,2018-03-23T21:10:04.359229-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34463,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.100,25,10.218.92.73,34463,,,2018-03-24T17:42:09.978678-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 34528,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.24.55,25,10.128.0.221,34528,,,2018-03-23T19:06:30.356281-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 35145,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.26.55,25,10.175.154.194,35145,,,2018-03-23T21:10:14.663481-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 35291,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.218.92.73,35291,,,2018-03-24T17:41:36.646408-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 35388,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.44.32,25,10.128.0.235,35388,,,2018-03-24T14:16:45.032324-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 35455,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.3.100,25,10.175.154.194,35455,,,2018-03-23T21:11:40.700327-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 35525,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.6.100,25,10.243.77.103,35525,,,2018-03-23T16:32:37.584173-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 3599,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.3.100,25,10.128.0.231,3599,,,2018-03-23T20:22:20.341840-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 36122,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.43.32,25,10.128.0.205,36122,,,2018-03-24T16:26:31.661137-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 36359,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.24.55,25,10.130.231.201,36359,,,2018-03-23T16:15:44.613310-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 36715,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.27.55,25,10.200.150.18,36715,,,2018-03-24T16:54:25.152535-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 36748,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.128.0.221,36748,,,2018-03-23T18:59:06.848621-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 36761,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.44.10,25,10.187.167.217,36761,,,2018-03-24T16:39:12.013277-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37195,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.218.198.194,37195,,,2018-03-23T17:05:45.511248-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37310,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.4.100,25,10.128.0.221,37310,,,2018-03-23T18:23:33.050127-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37558,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.43.10,25,10.128.0.205,37558,,,2018-03-24T16:39:12.013277-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37746,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.23.55,25,10.128.0.205,37746,,,2018-03-24T14:49:17.252082-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37769,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.216.222.2,37769,,,2018-03-23T17:53:55.001839-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 37835,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.22.55,25,10.216.222.2,37835,,,2018-03-23T17:53:48.406771-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 38311,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.43.10,25,10.227.37.30,38311,,,2018-03-24T16:14:09.058683-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 39047,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.44.10,587,10.187.167.217,39047,,,2018-03-24T16:29:33.642917-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 39179,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.8.100,25,10.218.198.194,39179,,,2018-03-23T17:07:27.651338-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 39419,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.27.55,25,10.244.217.243,39419,,,2018-03-23T21:55:06.168041-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 39579,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.21.55,25,10.218.198.194,39579,,,2018-03-23T17:08:15.709231-0600,wrccdc-2018,1,2018-03-23
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 40665,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.2.100,25,10.218.92.73,40665,,,2018-03-24T17:41:35.845005-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 40831,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.47.10,25,10.200.150.18,40831,,,2018-03-24T16:54:17.422605-0600,wrccdc-2018,1,2018-03-24
SURICATA SMTP tls rejected | Generic Protocol Command Decode | smtp | 40985,SURICATA SMTP tls rejected,2220007,Generic Protocol Command Decode,3,TCP,smtp,10.47.21.55,25,10.170.122.128,40985,,,2018-03-23T17:44:28.967421-0600,wrccdc-2018,1,2018-03-23
